# --- TEST-START ---
# CONFIG_JSON: {"name":"Custom 2D Slice","mode":"custom","polarization":"vertical","sweep":{"start_ghz":1.0,"stop_ghz":20.0,"points":101,"format":"MAG","power_dbm":0.0},"grid":{"phi_step_deg":null,"theta_step_deg":null,"custom_axis":"theta","custom_angle_deg":90.0,"custom_step_deg":1.0},"plot_options":{"title":"Live Pattern","grid":false,"y_limits":[-60.0,0.0],"do_not_modify_vna":false},"created_local":"2025-11-21 10:46:35","created_utc":"2025-11-21T15:46:35.047521Z"}
# META: vna=VNAController
# META: positioner=SerialController
# META: polarization=vertical
Phi (deg),Theta (deg),Frequency (GHz),Magnitude (dB)
160.0,90.0,5.18,-39.14,-68.70617690437048
160.0,90.0,5.37,-39.15,-124.27980696054571
160.0,90.0,5.56,-42.03,175.24427557475164
160.0,90.0,5.75,-47.14,115.49488985597374
160.0,90.0,5.94,-46.07,99.28663266121285
160.0,90.0,6.13,-45.72,50.88624610482847
160.0,90.0,6.32,-43.99,-11.8756653266215
160.0,90.0,6.51,-43.51,-68.76642386351374
160.0,90.0,6.7,-46.25,-128.86070414346537
160.0,90.0,6.89,-48.07,169.10664875867153
160.0,90.0,7.08,-48.38,156.999156100759
160.0,90.0,7.27,-47.08,94.68514364101122
160.0,90.0,7.46,-47.46,28.105545087590873
160.0,90.0,7.65,-45.44,-29.273079460972813
160.0,90.0,7.84,-49.79,-79.04921616726953
160.0,90.0,8.03,-48.78,-141.68383537665355
160.0,90.0,8.22,-52.63,165.51928963907375
160.0,90.0,8.41,-54.87,136.55160298575964
160.0,90.0,8.6,-51.44,76.88652133946793
160.0,90.0,8.79,-53.77,26.60396240231968
160.0,90.0,8.98,-56.88,-35.542372692225534
160.0,90.0,9.17,-56.16,-55.739189969310914
160.0,90.0,9.36,-54.22,-130.80542268753183
160.0,90.0,9.55,-54.62,172.51560775990492
160.0,90.0,9.74,-55.73,113.47236810439695
160.0,90.0,9.93,-61.85,86.88982332142501
160.0,90.0,10.12,-61.42,23.947983076187835
160.0,90.0,10.31,-61.99,-32.68546460095912
160.0,90.0,10.5,-63.23,-120.66264378879974
160.0,90.0,10.69,-62.56,-122.86609723029346
160.0,90.0,10.88,-59.16,139.27533178754123
160.0,90.0,11.07,-60.42,77.05469074097208
160.0,90.0,11.26,-66.09,-4.69195368720073
160.0,90.0,11.45,-80.34,13.23907226216802
160.0,90.0,11.64,-65.8,-94.05484114106879
160.0,90.0,11.83,-64.01,-162.46931568687
160.0,90.0,12.02,-63.58,151.963793451583
160.0,90.0,12.21,-65.06,94.92101617393719
160.0,90.0,12.4,-71.53,-21.938145871027157
160.0,90.0,12.59,-67.46,-52.4977829396081
160.0,90.0,12.78,-68.5,172.00705754535537
160.0,90.0,12.97,-71.94,-178.58894324120837
160.0,90.0,13.16,-68.35,84.14678362907604
160.0,90.0,13.35,-80.9,-32.21423960337455
160.0,90.0,13.54,-69.8,30.36912959469427
160.0,90.0,13.73,-69.13,176.19586395648014
160.0,90.0,13.92,-71.91,139.36742164111547
160.0,90.0,14.11,-69.63,105.51111554719606
160.0,90.0,14.3,-71.19,4.253687139783922
160.0,90.0,14.49,-86.48,130.24810438992102
160.0,90.0,14.68,-77.93,-33.02050787902229
160.0,90.0,14.87,-70.81,-173.14073846943765
160.0,90.0,15.06,-65.38,108.68790753592093
160.0,90.0,15.25,-75.66,10.840619192254891
160.0,90.0,15.44,-69.79,-45.321811898366796
160.0,90.0,15.63,-79.49,-79.79763810927732
160.0,90.0,15.82,-67.05,-173.19642101830112
160.0,90.0,16.01,-70.29,97.15455371468124
160.0,90.0,16.2,-72.29,74.59945381429415
160.0,90.0,16.39,-77.23,2.350041520564065
160.0,90.0,16.58,-67.56,-126.55456193139939
160.0,90.0,16.77,-70.76,153.0070506808894
160.0,90.0,16.96,-71.35,107.00064631858983
160.0,90.0,17.15,-69.46,21.233641324649955
160.0,90.0,17.34,-78.75,-75.43548329137184
160.0,90.0,17.53,-72.17,-176.64254356001192
160.0,90.0,17.72,-74.94,165.579113068276
160.0,90.0,17.91,-67.06,116.03471133244977
160.0,90.0,18.1,-68.38,-40.25084964078909
160.0,90.0,18.29,-70.93,-94.68673713864167
160.0,90.0,18.48,-73.82,-164.34840132615693
160.0,90.0,18.67,-68.67,76.29174954673984
160.0,90.0,18.86,-81.33,-149.10995770252623
160.0,90.0,19.05,-75.96,-128.08210883473348
160.0,90.0,19.24,-75.13,175.56654798191315
160.0,90.0,19.43,-70.77,108.65583500303799
160.0,90.0,19.62,-74.64,-15.558892869842305
160.0,90.0,19.81,-72.42,-133.5819364873001
160.0,90.0,20.0,-70.69,-178.08763669191384
161.0,90.0,1.0,-79.46,60.08465565879048
161.0,90.0,1.19,-78.73,123.12908323886822
161.0,90.0,1.38,-52.84,-16.079541633172532
161.0,90.0,1.57,-38.02,-159.2464641458173
161.0,90.0,1.76,-35.76,38.648830468738986
161.0,90.0,1.95,-34.18,-123.28501105854752
161.0,90.0,2.14,-39.49,167.97117185764347
161.0,90.0,2.33,-44.57,62.74944726831554
161.0,90.0,2.52,-42.97,36.85429031797177
161.0,90.0,2.71,-40.1,19.724745887907144
161.0,90.0,2.9,-36.1,-91.00994814185356
161.0,90.0,3.09,-36.27,-171.43266705567817
161.0,90.0,3.28,-37.85,133.26147105864385
161.0,90.0,3.47,-38.21,40.07494921523756
161.0,90.0,3.66,-41.42,-2.3102311984623816
161.0,90.0,3.85,-40.31,-31.752287969623737
161.0,90.0,4.04,-40.48,-121.76920806315893
161.0,90.0,4.23,-41.43,-169.65359586071605
161.0,90.0,4.42,-41.77,147.0121577632527
161.0,90.0,4.61,-44.1,82.08339356596703
161.0,90.0,4.8,-43.0,54.38429624541427
161.0,90.0,4.99,-39.42,3.738615668738077
161.0,90.0,5.18,-39.28,-66.11729935222102
161.0,90.0,5.37,-38.56,-123.81694123507454
161.0,90.0,5.56,-41.07,172.50275346658393
161.0,90.0,5.75,-45.26,99.81938031280313
161.0,90.0,5.94,-45.72,81.61497258632433
161.0,90.0,6.13,-46.38,37.03097672648909
161.0,90.0,6.32,-44.77,-17.86716163235396
161.0,90.0,6.51,-43.92,-70.37648328822635
161.0,90.0,6.7,-46.16,-128.60730755124118
161.0,90.0,6.89,-47.12,164.98343183868337
161.0,90.0,7.08,-47.78,146.6644110475227
161.0,90.0,7.27,-47.78,86.47210198459463
161.0,90.0,7.46,-47.22,20.98635435864536
161.0,90.0,7.65,-45.02,-34.847044199513036
161.0,90.0,7.84,-50.35,-79.66794481719964
161.0,90.0,8.03,-48.53,-145.6539391561968
161.0,90.0,8.22,-51.8,163.88232823415046
161.0,90.0,8.41,-54.12,131.0632497791511
161.0,90.0,8.6,-48.96,74.7233187391128
161.0,90.0,8.79,-51.83,15.691023069714555
161.0,90.0,8.98,-55.65,-50.57894763768378
161.0,90.0,9.17,-54.79,-74.68472058217064
161.0,90.0,9.36,-53.14,-137.60609844100176
161.0,90.0,9.55,-53.68,165.6065473231079
161.0,90.0,9.74,-56.33,105.28488554648389
161.0,90.0,9.93,-57.87,81.64295209845669
161.0,90.0,10.12,-59.98,9.99728691752684
161.0,90.0,10.31,-59.61,-77.13974887975884
161.0,90.0,10.5,-60.56,-135.972631614064
161.0,90.0,10.69,-63.46,-146.9398085159074
161.0,90.0,10.88,-58.7,150.87709976788514
161.0,90.0,11.07,-61.22,82.77307132125539
161.0,90.0,11.26,-63.09,7.726045529842194
161.0,90.0,11.45,-68.49,-19.939441865675843
161.0,90.0,11.64,-66.87,-80.0294840875339
161.0,90.0,11.83,-61.97,176.66218395516077
161.0,90.0,12.02,-65.51,133.25566998779448
161.0,90.0,12.21,-63.06,108.7931489491327
161.0,90.0,12.4,-67.13,-46.26561981203906
161.0,90.0,12.59,-66.42,-68.68575348208081
161.0,90.0,12.78,-63.15,-135.56069844010182
161.0,90.0,12.97,-71.13,128.79444896121828
161.0,90.0,13.16,-67.33,65.74593249162103
161.0,90.0,13.35,-76.61,-39.225000822114474
161.0,90.0,13.54,-73.55,78.42504639572435
161.0,90.0,13.73,-79.85,-127.09046964106345
161.0,90.0,13.92,-68.32,146.99232300898447
161.0,90.0,14.11,-65.08,106.3465106924959
161.0,90.0,14.3,-71.14,-4.207217626777233
161.0,90.0,14.49,-73.51,-127.82456592703271
161.0,90.0,14.68,-80.31,40.23979773593598
161.0,90.0,14.87,-73.74,171.1331739917408
161.0,90.0,15.06,-67.13,89.13513470363061
161.0,90.0,15.25,-68.65,68.73616061180783
161.0,90.0,15.44,-75.65,-72.18093393177469
161.0,90.0,15.63,-72.15,-168.75808583627565
161.0,90.0,15.82,-65.4,168.87050743465716
161.0,90.0,16.01,-70.07,98.61896516820465
161.0,90.0,16.2,-85.02,59.61990775413728
161.0,90.0,16.39,-82.27,36.94361279578262
161.0,90.0,16.58,-74.16,-108.91225739415638
161.0,90.0,16.77,-68.43,135.09352805744805
161.0,90.0,16.96,-67.63,69.24993746564932
161.0,90.0,17.15,-74.66,-100.16976036791159
161.0,90.0,17.34,-75.62,-60.95725164824639
161.0,90.0,17.53,-71.48,-161.18682816289706
161.0,90.0,17.72,-80.67,37.62571611688671
161.0,90.0,17.91,-67.64,83.98734685076586
161.0,90.0,18.1,-66.14,-4.12182518795397
161.0,90.0,18.29,-80.64,-106.26305856105017
161.0,90.0,18.48,-84.48,-26.824913684207356
161.0,90.0,18.67,-74.63,85.49339024521775
161.0,90.0,18.86,-81.13,159.4540544731818
161.0,90.0,19.05,-73.23,-59.91935673837503
161.0,90.0,19.24,-71.75,-175.6202898866818
161.0,90.0,19.43,-72.43,103.59509367061868
161.0,90.0,19.62,-69.74,-8.432080090479085
161.0,90.0,19.81,-77.57,-50.00948054003321
161.0,90.0,20.0,-75.26,156.06878000497744
162.0,90.0,1.0,-75.14,66.57086745480908
162.0,90.0,1.19,-75.96,129.21559968206586
162.0,90.0,1.38,-52.78,-15.868657599996896
162.0,90.0,1.57,-37.85,-160.59691695027632
162.0,90.0,1.76,-35.42,34.89698576367988
162.0,90.0,1.95,-33.89,-126.81984315377126
162.0,90.0,2.14,-39.74,162.37803896404685
162.0,90.0,2.33,-44.41,55.72593075884145
162.0,90.0,2.52,-43.39,32.49647922275443
162.0,90.0,2.71,-40.26,14.19960310045241
162.0,90.0,2.9,-36.17,-96.73681971367257
162.0,90.0,3.09,-36.32,-178.09981072664294
162.0,90.0,3.28,-38.02,127.1972021690211
162.0,90.0,3.47,-38.34,31.370525617995995
162.0,90.0,3.66,-42.61,-8.319545699897173
162.0,90.0,3.85,-41.09,-30.98531322429532
162.0,90.0,4.04,-39.63,-113.56606649606368
162.0,90.0,4.23,-40.38,-172.28323022975746
162.0,90.0,4.42,-40.37,144.38902350658105
162.0,90.0,4.61,-43.59,67.474753028176
162.0,90.0,4.8,-43.87,42.44102696494553
162.0,90.0,4.99,-40.21,-0.09451605389829813
162.0,90.0,5.18,-39.78,-68.25087173150423
162.0,90.0,5.37,-38.68,-123.8460509583821
162.0,90.0,5.56,-40.57,171.99610685012937
162.0,90.0,5.75,-43.06,95.08534909734423
162.0,90.0,5.94,-44.35,62.76918729373315
162.0,90.0,6.13,-46.59,20.929637103696578
162.0,90.0,6.32,-45.44,-30.5570545952086
162.0,90.0,6.51,-45.31,-76.17788907615997
162.0,90.0,6.7,-47.28,-129.6779103666035
162.0,90.0,6.89,-46.85,163.6379015916147
162.0,90.0,7.08,-47.16,137.74286242062232
162.0,90.0,7.27,-47.99,72.25036696974098
162.0,90.0,7.46,-47.15,18.90270966813051
162.0,90.0,7.65,-45.16,-42.773698318170524
162.0,90.0,7.84,-51.18,-86.01352543004003
162.0,90.0,8.03,-47.9,-147.49386390998097
162.0,90.0,8.22,-51.56,162.53693350012762
162.0,90.0,8.41,-51.76,114.45454444708747
162.0,90.0,8.6,-48.17,74.24104564825504
162.0,90.0,8.79,-50.99,6.09883527386723
162.0,90.0,8.98,-54.33,-53.17562511995501
162.0,90.0,9.17,-55.09,-84.21278963424861
162.0,90.0,9.36,-53.99,-146.35109794259597
162.0,90.0,9.55,-52.24,152.48610978231267
162.0,90.0,9.74,-56.8,93.04665056050315
162.0,90.0,9.93,-58.51,58.06374971815975
162.0,90.0,10.12,-57.55,7.504159289654574
162.0,90.0,10.31,-56.25,-95.9256470083101
162.0,90.0,10.5,-59.31,-150.60213727612916
162.0,90.0,10.69,-64.18,-159.49426240679978
162.0,90.0,10.88,-60.48,140.79217890673854
162.0,90.0,11.07,-59.7,79.86992334555515
162.0,90.0,11.26,-64.64,21.44622121874958
162.0,90.0,11.45,-68.6,-2.240079922064573
162.0,90.0,11.64,-60.76,-97.77901917881266
162.0,90.0,11.83,-60.27,177.0774482602899
162.0,90.0,12.02,-66.88,103.33434586271036
162.0,90.0,12.21,-62.89,66.88984955347765
162.0,90.0,12.4,-66.49,-12.413123786915834
162.0,90.0,12.59,-66.93,-85.91167330603419
162.0,90.0,12.78,-67.92,-139.43014914108
162.0,90.0,12.97,-72.62,169.0579212146586
162.0,90.0,13.16,-69.5,95.1375166388372
162.0,90.0,13.35,-76.22,115.15085080298957
162.0,90.0,13.54,-75.16,97.43508044450874
162.0,90.0,13.73,-77.8,91.30419934217022
162.0,90.0,13.92,-71.77,162.28098913048495
162.0,90.0,14.11,-70.46,93.94682244052791
162.0,90.0,14.3,-72.06,57.29156055393708
162.0,90.0,14.49,-86.54,76.85181548953204
162.0,90.0,14.68,-73.06,36.337449588387614
162.0,90.0,14.87,-66.48,154.42377184989843
162.0,90.0,15.06,-73.44,109.59430484461333
162.0,90.0,15.25,-78.34,172.3442089479148
162.0,90.0,15.44,-73.47,-35.03426601544659
162.0,90.0,15.63,-77.09,-61.67231058136498
162.0,90.0,15.82,-68.04,-158.15296045878722
162.0,90.0,16.01,-65.77,104.24638971507264
162.0,90.0,16.2,-78.46,78.8282453397441
162.0,90.0,16.39,-76.6,-72.9689111025536
162.0,90.0,16.58,-73.45,-147.9680598792954
162.0,90.0,16.77,-67.92,145.7005761863153
162.0,90.0,16.96,-70.51,69.0648975191667
162.0,90.0,17.15,-83.39,-102.98026534433808
162.0,90.0,17.34,-77.79,174.71202925147105
162.0,90.0,17.53,-77.51,169.18740765709995
162.0,90.0,17.72,-72.99,62.282496652860935
162.0,90.0,17.91,-77.5,10.897529433834602
162.0,90.0,18.1,-72.44,-23.380524170928183
162.0,90.0,18.29,-84.06,-125.27835004398767
162.0,90.0,18.48,-69.78,132.74943954702803
162.0,90.0,18.67,-72.42,38.24877143531557
162.0,90.0,18.86,-70.73,4.069709402082628
162.0,90.0,19.05,-71.02,-68.02375389703909
162.0,90.0,19.24,-78.08,127.63056889485874
162.0,90.0,19.43,-80.19,131.5871217856926
162.0,90.0,19.62,-70.52,-44.74052300237704
162.0,90.0,19.81,-77.56,-148.3362982139859
162.0,90.0,20.0,-74.14,131.73750009819665
163.0,90.0,1.0,-80.95,24.014168963439598
163.0,90.0,1.19,-70.35,96.76258354578076
163.0,90.0,1.38,-52.46,-17.967403871568266
163.0,90.0,1.57,-37.49,-162.47311986456506
163.0,90.0,1.76,-35.06,32.190078913279606
163.0,90.0,1.95,-33.66,-130.34645456766395
163.0,90.0,2.14,-39.87,157.3609972582776
163.0,90.0,2.33,-43.47,53.82601958179899
163.0,90.0,2.52,-43.96,24.113058938559465
163.0,90.0,2.71,-40.42,11.268207250273493
163.0,90.0,2.9,-35.97,-100.74704843285049
163.0,90.0,3.09,-36.12,175.79493382720918
163.0,90.0,3.28,-37.89,121.8634291411454
163.0,90.0,3.47,-38.07,23.957535750433493
163.0,90.0,3.66,-44.03,-20.97476179604736
163.0,90.0,3.85,-42.27,-29.10020174563992
163.0,90.0,4.04,-39.7,-106.75798245692451
163.0,90.0,4.23,-39.75,-170.72654372432365
163.0,90.0,4.42,-39.56,143.23250967526715
163.0,90.0,4.61,-42.4,58.23081259922823
163.0,90.0,4.8,-43.25,26.081362372405014
163.0,90.0,4.99,-40.89,-7.53208687909456
163.0,90.0,5.18,-40.59,-73.44629786223048
163.0,90.0,5.37,-39.6,-126.42559246753372
163.0,90.0,5.56,-40.6,172.24693058830442
163.0,90.0,5.75,-41.71,93.27674668423028
163.0,90.0,5.94,-43.15,50.03754826261352
163.0,90.0,6.13,-46.1,7.622723294114096
163.0,90.0,6.32,-45.52,-44.61961433736341
163.0,90.0,6.51,-46.14,-90.23055630392359
163.0,90.0,6.7,-48.75,-137.67232097201577
163.0,90.0,6.89,-47.02,158.70828843634777
163.0,90.0,7.08,-47.17,132.15329684269113
163.0,90.0,7.27,-48.11,64.57369549848383
163.0,90.0,7.46,-47.16,11.260444684601639
163.0,90.0,7.65,-46.29,-46.779297267320324
163.0,90.0,7.84,-50.68,-100.83857684535654
163.0,90.0,8.03,-48.38,-152.3871966192753
163.0,90.0,8.22,-51.35,159.86764854651068
163.0,90.0,8.41,-51.34,108.0599278065656
163.0,90.0,8.6,-48.8,69.08136602355711
163.0,90.0,8.79,-50.75,2.8224575046586833
163.0,90.0,8.98,-54.19,-54.12460926051553
163.0,90.0,9.17,-53.69,-97.24741488405232
163.0,90.0,9.36,-54.07,-158.41212603865014
163.0,90.0,9.55,-52.59,146.9014821445892
163.0,90.0,9.74,-55.39,70.89153364927466
163.0,90.0,9.93,-60.02,58.207398316375155
163.0,90.0,10.12,-57.17,7.175479245255258
163.0,90.0,10.31,-56.62,-93.38230177311401
163.0,90.0,10.5,-57.99,-137.52986934067334
163.0,90.0,10.69,-62.31,166.28951342246182
163.0,90.0,10.88,-61.41,111.31013323028024
163.0,90.0,11.07,-60.42,71.55382653661884
163.0,90.0,11.26,-63.78,15.501005381448342
163.0,90.0,11.45,-68.87,-10.69806576512974
163.0,90.0,11.64,-60.0,-96.58821620818539
163.0,90.0,11.83,-59.94,-176.34183885740242
163.0,90.0,12.02,-63.71,116.26587892175002
163.0,90.0,12.21,-62.56,108.13191064145259
163.0,90.0,12.4,-67.4,6.105456618073785
163.0,90.0,12.59,-66.54,-86.46220564144305
163.0,90.0,12.78,-69.43,177.63672228155096
163.0,90.0,12.97,-72.59,-148.21196799928563
163.0,90.0,13.16,-71.4,124.04610262086015
163.0,90.0,13.35,-73.18,76.65744698463392
163.0,90.0,13.54,-66.05,52.364691105191845
163.0,90.0,13.73,-81.55,-160.28190805854067
163.0,90.0,13.92,-72.11,-106.59540146736704
163.0,90.0,14.11,-69.02,132.66051543545746
163.0,90.0,14.3,-68.97,47.215435419859155
163.0,90.0,14.49,-74.29,-139.58029792072335
163.0,90.0,14.68,-76.62,19.478781571207183
163.0,90.0,14.87,-74.56,158.12899545457807
163.0,90.0,15.06,-71.16,81.73254270637561
163.0,90.0,15.25,-77.81,-150.6651341613476
163.0,90.0,15.44,-70.29,-95.43009530651547
163.0,90.0,15.63,-71.64,26.690269639958522
163.0,90.0,15.82,-73.1,178.80266901542103
163.0,90.0,16.01,-74.74,98.66331843694921
163.0,90.0,16.2,-80.26,-168.12013212833153
163.0,90.0,16.39,-85.18,133.59575325790556
163.0,90.0,16.58,-86.23,85.93563946762917
163.0,90.0,16.77,-67.71,129.157800529006
163.0,90.0,16.96,-73.2,88.31055904368111
163.0,90.0,17.15,-90.21,-132.28185725242932
163.0,90.0,17.34,-77.39,165.8049520880051
163.0,90.0,17.53,-79.75,77.25859780264173
163.0,90.0,17.72,-73.68,74.75768681000916
163.0,90.0,17.91,-75.27,70.43044057122805
163.0,90.0,18.1,-79.39,41.96895415390965
163.0,90.0,18.29,-76.82,-73.20999434392839
163.0,90.0,18.48,-72.27,142.11315395979145
163.0,90.0,18.67,-69.26,34.48308687613124
163.0,90.0,18.86,-70.84,-148.6655340397243
163.0,90.0,19.05,-71.76,-159.44703515280887
163.0,90.0,19.24,-72.32,150.6799815530247
163.0,90.0,19.43,-72.72,104.69534566347144
163.0,90.0,19.62,-70.93,-65.26544494156465
163.0,90.0,19.81,-73.37,-99.6769490193909
163.0,90.0,20.0,-76.0,170.5344514870008
164.0,90.0,1.0,-68.93,85.41895446994201
164.0,90.0,1.19,-72.08,157.1695744781253
164.0,90.0,1.38,-52.52,-16.815976437878017
164.0,90.0,1.57,-37.3,-162.28057352754584
164.0,90.0,1.76,-34.78,29.45868632598573
164.0,90.0,1.95,-33.33,-133.01415663499324
164.0,90.0,2.14,-39.76,152.4604324600145
164.0,90.0,2.33,-42.4,49.75417329185966
164.0,90.0,2.52,-44.01,14.146158757644924
164.0,90.0,2.71,-41.06,6.922956547388653
164.0,90.0,2.9,-35.98,-102.12888151154601
164.0,90.0,3.09,-35.86,169.7410103022928
164.0,90.0,3.28,-38.16,116.8664220901616
164.0,90.0,3.47,-37.58,19.948923883150155
164.0,90.0,3.66,-44.34,-35.43594461716717
164.0,90.0,3.85,-43.6,-31.35417915535263
164.0,90.0,4.04,-40.36,-103.29546680882753
164.0,90.0,4.23,-39.78,-169.910927402652
164.0,90.0,4.42,-39.26,142.15143808790253
164.0,90.0,4.61,-41.67,55.292049526125105
164.0,90.0,4.8,-42.39,16.661613889639543
164.0,90.0,4.99,-40.88,-19.827247890419407
164.0,90.0,5.18,-41.01,-82.61415802924617
164.0,90.0,5.37,-41.01,-134.4439316456793
164.0,90.0,5.56,-41.3,168.73684079049124
164.0,90.0,5.75,-41.03,94.03146792620979
164.0,90.0,5.94,-42.41,43.83927503198916
164.0,90.0,6.13,-45.56,1.6226940639445357
164.0,90.0,6.32,-44.67,-53.943028989293715
164.0,90.0,6.51,-45.32,-104.88341788980377
164.0,90.0,6.7,-48.9,-151.41641320140874
164.0,90.0,6.89,-48.25,152.3629331501658
164.0,90.0,7.08,-47.6,118.49774185718661
164.0,90.0,7.27,-47.97,57.82375071033686
164.0,90.0,7.46,-48.27,2.796982915943526
164.0,90.0,7.65,-46.65,-45.132913250465265
164.0,90.0,7.84,-48.83,-110.35686382250738
164.0,90.0,8.03,-48.7,-161.1580838505342
164.0,90.0,8.22,-51.8,150.35295475034573
164.0,90.0,8.41,-51.07,95.65874523762734
164.0,90.0,8.6,-50.57,61.11252952552094
164.0,90.0,8.79,-51.43,-2.2006996784116724
164.0,90.0,8.98,-54.27,-53.24853138082162
164.0,90.0,9.17,-53.37,-101.52346806325359
164.0,90.0,9.36,-52.74,-151.9172596817079
164.0,90.0,9.55,-52.52,137.59658833989417
164.0,90.0,9.74,-54.76,73.50802089096314
164.0,90.0,9.93,-61.79,49.51724581054315
164.0,90.0,10.12,-59.8,-1.2842045088801488
164.0,90.0,10.31,-56.69,-84.17248908041174
164.0,90.0,10.5,-57.15,-135.87086050967739
164.0,90.0,10.69,-58.1,166.7756964052795
164.0,90.0,10.88,-57.88,93.26357743581578
164.0,90.0,11.07,-61.1,35.09795272414304
164.0,90.0,11.26,-67.07,13.635724649698945
164.0,90.0,11.45,-69.54,-28.85164795098631
164.0,90.0,11.64,-59.49,-113.97757565331015
164.0,90.0,11.83,-63.11,176.26922398924054
164.0,90.0,12.02,-64.35,133.72230966590809
164.0,90.0,12.21,-61.48,76.53309083827419
164.0,90.0,12.4,-64.26,9.456056566811512
164.0,90.0,12.59,-68.29,-58.56227568843354
164.0,90.0,12.78,-65.4,-140.31321438885203
164.0,90.0,12.97,-73.17,167.34594621367492
164.0,90.0,13.16,-70.66,157.1179447141894
164.0,90.0,13.35,-67.96,101.8456985511954
164.0,90.0,13.54,-64.42,49.38774879835064
164.0,90.0,13.73,-69.15,-71.66841572274323
164.0,90.0,13.92,-77.24,-144.45902735980843
164.0,90.0,14.11,-66.74,172.02283680182066
164.0,90.0,14.3,-73.04,53.88946030732149
164.0,90.0,14.49,-84.43,-117.20553003268788
164.0,90.0,14.68,-75.02,-3.0399737536629416
164.0,90.0,14.87,-73.51,-100.75172410422404
164.0,90.0,15.06,-82.78,-60.98598727893978
164.0,90.0,15.25,-79.89,176.71964803171088
164.0,90.0,15.44,-79.33,-174.4269898751941
164.0,90.0,15.63,-85.07,-124.9499837130604
164.0,90.0,15.82,-83.04,-41.93415640197029
164.0,90.0,16.01,-76.84,94.09100111026885
164.0,90.0,16.2,-81.99,170.24876114009896
164.0,90.0,16.39,-75.86,158.88743916770784
164.0,90.0,16.58,-81.89,-82.40353444569121
164.0,90.0,16.77,-71.21,122.79625812032715
164.0,90.0,16.96,-80.62,127.07852219719321
164.0,90.0,17.15,-81.49,134.1952141872972
164.0,90.0,17.34,-74.88,150.62476451587654
164.0,90.0,17.53,-70.43,145.73778573422828
164.0,90.0,17.72,-84.23,41.92097250272377
164.0,90.0,17.91,-71.05,148.32523678092753
164.0,90.0,18.1,-71.7,45.449207816765245
164.0,90.0,18.29,-68.1,-164.3437007246602
164.0,90.0,18.48,-75.24,137.0632229860237
164.0,90.0,18.67,-73.46,114.27467404314028
164.0,90.0,18.86,-75.21,-101.84281877462459
164.0,90.0,19.05,-82.31,103.34209493154528
164.0,90.0,19.24,-72.78,-164.54305017686673
164.0,90.0,19.43,-76.25,131.64482513323892
164.0,90.0,19.62,-70.01,-77.91418219565263
164.0,90.0,19.81,-76.31,-80.05093502662335
164.0,90.0,20.0,-79.74,105.1871073706306
165.0,90.0,1.0,-70.73,47.79065135553158
165.0,90.0,1.19,-71.35,121.84099440748359
165.0,90.0,1.38,-52.87,-21.32747810133712
165.0,90.0,1.57,-37.28,-162.3596061233069
165.0,90.0,1.76,-34.4,26.607366506536433
165.0,90.0,1.95,-33.11,-135.41741805934592
165.0,90.0,2.14,-39.55,146.59323508860047
165.0,90.0,2.33,-41.52,46.3491620075512
165.0,90.0,2.52,-43.81,-1.1386511896544873
165.0,90.0,2.71,-42.03,-0.2825868851371152
165.0,90.0,2.9,-35.82,-104.97424918920596
165.0,90.0,3.09,-35.75,163.85172187588714
165.0,90.0,3.28,-37.86,111.49759552285113
165.0,90.0,3.47,-37.05,15.77550542064767
165.0,90.0,3.66,-43.87,-50.65827109326185
165.0,90.0,3.85,-44.92,-37.53340812540651
165.0,90.0,4.04,-41.6,-100.72012676826958
165.0,90.0,4.23,-40.05,-169.5653542707457
165.0,90.0,4.42,-39.47,140.83784322026128
165.0,90.0,4.61,-41.16,54.3873995973265
165.0,90.0,4.8,-41.09,15.122533180646242
165.0,90.0,4.99,-40.37,-29.166515890295678
165.0,90.0,5.18,-40.91,-94.13383398395251
165.0,90.0,5.37,-42.28,-144.61072329728523
